date,cost_of_sales,selling_price,net_profit,project_name
2008-03-11,1786.87,2255.76,468.89,Proj4
2008-03-12,1714.49,2243.87,529.38,Proj8
2008-03-13,2997.846,2716.332,598.14,Proj5
2008-03-14,1703.5,2212.49,508.99,Proj8
2008-03-17,1740.8,2177.01,436.21,Proj3
2008-03-18,1660.95,2268.26,607.31,Proj4
2008-03-19,1541.87,2209.96,668.09,Proj4
2008-03-20,1896.08,2258.11,362.03,Proj2
2008-03-24,1773.84,2326.75,552.91,Proj6
2008-03-25,1904.64,2341.05,436.41,Proj7
2008-03-26,3967.9,3951.4120000000003,737.2,Proj9
2008-03-27,1706.02,2280.83,574.81,Proj7
2008-03-28,1679.1,2261.18,582.08,Proj7
2008-03-31,1632.79,2279.1,646.31,Proj8
2008-04-01,1670.03,2362.75,692.72,Proj7
2008-04-02,1833.43,2361.4,527.97,Proj2
2008-04-03,1615.09,2363.3,748.21,Proj4
2008-04-04,1826.13,2370.98,544.85,Proj7
2008-04-07,4350.224999999999,4020.211,624.74,Proj9
2008-04-08,3425.7960000000003,2818.512,445.54,Proj5
2008-04-09,1875.55,2322.12,446.57,Proj7
2008-04-10,1875.02,2351.7,476.68,Proj3
2008-04-11,1450.15,2290.24,840.09,Proj8
2008-04-14,1770.45,2275.82,505.37,Proj7
2008-04-15,4535.25,3886.268,471.94,Proj9
2008-04-16,1805.31,2350.11,544.8,Proj2
2008-04-17,1821.1,2341.83,520.73,Proj2
2008-04-18,2008.68,2402.97,394.29,Proj4
2008-04-21,1875.13,2408.04,532.91,Proj2
2008-04-22,1989.81,2376.94,387.13,Proj1
2008-04-23,1802.91,2405.21,602.3,Proj4
2008-04-24,3438.612,2914.704,518.58,Proj5
2008-04-25,4488.125,4118.981,627.68,Proj9
2008-04-28,1812.83,2424.4,611.57,Proj7
2008-04-29,1898.73,2426.1,527.37,Proj1
2008-04-30,1761.21,2412.8,651.59,Proj6
2008-05-01,1699.49,2480.71,781.22,Proj7
2008-05-02,1669.35,2476.99,807.64,Proj4
2008-05-05,3059.3340000000003,2956.944,764.49,Proj5
2008-05-06,1844.28,2483.31,639.03,Proj7
2008-05-07,3426.75,2926.1879999999996,534.74,Proj5
2008-05-08,1919.88,2451.24,531.36,Proj7
2008-05-09,1806.24,2445.52,639.28,Proj3
2008-05-12,1797.94,2488.49,690.55,Proj4
2008-05-13,2019.73,2495.12,475.39,Proj6
2008-05-14,1820.08,2496.7,676.62,Proj3
2008-05-15,1765.25,2533.73,768.48,Proj8
2008-05-16,5038.725,4299.045,513.36,Proj9
2008-05-19,1813.37,2516.09,702.72,Proj3
2008-05-20,1772.02,2492.26,720.24,Proj2
2008-05-21,1884.06,2448.27,564.21,Proj7
2008-05-22,1940.18,2464.58,524.4,Proj1
2008-05-23,1734.5,2444.67,710.17,Proj7
2008-05-27,1890.14,2481.24,591.1,Proj7
2008-05-28,1909.35,2486.7,577.35,Proj7
2008-05-29,1910.29,2508.32,598.03,Proj8
2008-05-30,1957.2,2522.66,565.46,Proj3
2008-06-02,1897.71,2491.53,593.82,Proj3
2008-06-03,1914.5,2480.48,565.98,Proj1
2008-06-04,3333.816,3003.7679999999996,651.02,Proj5
2008-06-05,4405.0,4334.898,787.94,Proj9
2008-06-06,1933.71,2474.56,540.85,Proj4
2008-06-09,1804.86,2459.46,654.6,Proj3
2008-06-10,1914.33,2448.94,534.61,Proj8
2008-06-11,1659.43,2394.01,734.58,Proj1
2008-06-12,1702.34,2404.35,702.01,Proj3
2008-06-13,1625.64,2454.5,828.86,Proj6
2008-06-16,1914.22,2474.78,560.56,Proj3
2008-06-17,2014.51,2457.73,443.22,Proj3
2008-06-18,1856.71,2429.71,573.0,Proj4
2008-06-19,1761.21,2462.06,700.85,Proj1
2008-06-20,3101.7780000000002,2887.308,682.88,Proj5
2008-06-23,1616.08,2385.74,769.66,Proj3
2008-06-24,1806.98,2368.28,561.3,Proj7
2008-06-25,1913.53,2401.26,487.73,Proj1
2008-06-26,5009.575,3946.3289999999997,317.54,Proj9
2008-06-27,3948.225,3936.571,736.34,Proj9
2008-06-30,1847.93,2292.98,445.05,Proj6
2008-07-01,1688.7,2304.97,616.27,Proj4
2008-07-02,1428.01,2251.46,823.45,Proj8
2008-07-03,1696.12,2245.38,549.26,Proj2
2008-07-07,1755.95,2243.32,487.37,Proj6
2008-07-08,3218.49,2753.328,506.39,Proj5
2008-07-09,3073.32,2681.868,527.49,Proj5
2008-07-10,1701.84,2257.85,556.01,Proj7
2008-07-11,1942.8,2239.08,296.28,Proj1
2008-07-14,2759.598,2655.444,679.76,Proj5
2008-07-15,1651.07,2215.71,564.64,Proj4
2008-07-16,4329.075000000001,3884.245,553.22,Proj9
2008-07-17,1657.2,2312.3,655.1,Proj1
2008-07-18,4060.5,3880.726,658.58,Proj9
2008-07-21,1511.1,2279.53,768.43,Proj2
2008-07-22,1558.1,2303.96,745.86,Proj8
2008-07-23,1819.86,2325.88,506.02,Proj6
2008-07-24,1748.8,2280.11,531.31,Proj2
2008-07-25,4816.75,3927.9010000000003,383.83,Proj9
2008-07-28,1836.62,2264.22,427.6,Proj4
2008-07-29,1692.01,2319.62,627.61,Proj6
2008-07-30,1844.8,2329.72,484.92,Proj8
2008-07-31,1838.89,2325.55,486.66,Proj1
2008-08-01,1713.53,2310.96,597.43,Proj1
2008-08-04,1901.36,2285.56,384.2,Proj4
2008-08-05,2988.054,2819.796,689.8,Proj5
2008-08-06,4814.0,4043.229,452.77,Proj9
2008-08-07,1862.5,2355.73,493.23,Proj2
2008-08-08,2903.85,2896.9199999999996,800.85,Proj5
2008-08-11,1954.94,2439.95,485.01,Proj1
2008-08-12,1740.91,2430.61,689.7,Proj3
2008-08-13,1916.87,2428.62,511.75,Proj7
2008-08-14,1985.32,2453.67,468.35,Proj4
2008-08-15,1832.56,2452.52,619.96,Proj6
2008-08-18,1950.35,2416.98,466.63,Proj1
2008-08-19,4676.725,4053.4120000000003,513.67,Proj9
2008-08-20,2981.5200000000004,2866.8959999999997,732.68,Proj5
2008-08-21,1735.78,2380.38,644.6,Proj3
2008-08-22,1908.81,2414.71,505.9,Proj2
2008-08-25,4470.849999999999,4021.503,577.25,Proj9
2008-08-26,1937.7,2361.97,424.27,Proj7
2008-08-27,4404.0,4050.182,620.85,Proj9
2008-08-28,4508.725,4099.788,608.15,Proj9
2008-08-29,1892.01,2367.52,475.51,Proj4
2008-09-02,3460.032,2819.0879999999997,427.0,Proj5
2008-09-03,1816.88,2333.73,516.85,Proj4
2008-09-04,1582.18,2259.04,676.86,Proj1
2008-09-05,1681.26,2255.88,574.62,Proj7
2008-09-08,1751.79,2269.76,517.97,Proj8
2008-09-09,4273.675,3756.6769999999997,500.34,Proj9
2008-09-10,1779.98,2228.7,448.72,Proj3
2008-09-11,1698.36,2258.22,559.86,Proj2
2008-09-12,1653.74,2261.27,607.53,Proj6
2008-09-15,1716.47,2179.91,463.44,Proj2
2008-09-16,1649.95,2207.9,557.95,Proj6
2008-09-17,1482.12,2098.85,616.73,Proj8
2008-09-18,1618.89,2199.1,580.22,Proj2
2008-09-19,1724.53,2273.9,549.37,Proj1
2008-09-22,1691.21,2178.98,487.77,Proj6
2008-09-23,1607.69,2153.33,545.64,Proj1
2008-09-24,1679.01,2155.68,476.67,Proj3
2008-09-25,1597.14,2186.57,589.43,Proj1
2008-09-26,3161.664,2620.0080000000003,426.86,Proj5
2008-09-29,1613.56,1983.73,370.17,Proj1
2008-09-30,1497.99,2091.88,593.89,Proj8
2008-10-01,1506.28,2069.4,563.12,Proj7
2008-10-02,4113.725,3360.424,331.23,Proj9
2008-10-03,1418.49,1947.39,528.9,Proj1
2008-10-06,1414.96,1862.96,448.0,Proj4
2008-10-07,1355.92,1754.88,398.96,Proj7
2008-10-08,2342.9159999999997,2088.3959999999997,438.71,Proj5
2008-10-09,1137.64,1645.12,507.48,Proj6
2008-10-10,1090.11,1649.51,559.4,Proj1
2008-10-13,3564.7250000000004,3135.225,418.36,Proj9
2008-10-14,1257.05,1779.01,521.96,Proj7
2008-10-15,2803.65,2768.1609999999996,506.87,Proj9
2008-10-16,1306.6,1717.71,411.11,Proj4
2008-10-17,1230.41,1711.29,480.88,Proj8
2008-10-20,1311.65,1770.03,458.38,Proj6
2008-10-21,2453.364,2036.016,333.7,Proj5
2008-10-22,1344.99,1615.75,270.76,Proj1
2008-10-23,1107.74,1603.91,496.17,Proj8
2008-10-24,1133.94,1552.03,418.09,Proj7
2008-10-27,1092.8,1505.9,413.1,Proj6
2008-10-28,1226.3,1649.47,423.17,Proj6
2008-10-29,2274.84,1988.652,393.41,Proj5
2008-10-30,1227.32,1698.52,471.2,Proj4
2008-10-31,1246.99,1720.95,473.96,Proj4
2008-11-03,3307.425,2934.761,403.36,Proj9
2008-11-04,1252.14,1780.12,527.98,Proj4
2008-11-05,1260.0,1681.64,421.64,Proj3
2008-11-06,1171.15,1608.7,437.55,Proj2
2008-11-07,1061.93,1647.4,585.47,Proj3
2008-11-10,1256.8,1616.74,359.94,Proj4
2008-11-11,1108.5,1580.9,472.4,Proj6
2008-11-12,1041.48,1499.21,457.73,Proj7
2008-11-13,1257.08,1596.7,339.62,Proj7
2008-11-14,968.61,1516.85,548.24,Proj7
2008-11-17,992.71,1482.05,489.34,Proj3
2008-11-18,1067.39,1483.27,415.88,Proj8
2008-11-19,1036.13,1386.42,350.29,Proj7
2008-11-20,2959.8250000000003,2237.4039999999995,132.19,Proj9
2008-11-21,1187.44,1384.35,196.91,Proj7
2008-11-24,1073.93,1472.02,398.09,Proj4
2008-11-25,974.55,1464.73,490.18,Proj4
2008-11-26,1216.95,1532.1,315.15,Proj8
2008-11-28,1106.55,1535.57,429.02,Proj8
2008-12-01,1039.68,1398.07,358.39,Proj8
2008-12-02,1018.0,1449.8,431.8,Proj1
2008-12-03,2818.25,2537.0460000000003,365.08,Proj9
2008-12-04,1116.88,1445.56,328.68,Proj4
2008-12-05,1219.33,1509.31,289.98,Proj1
2008-12-08,1240.35,1571.74,331.39,Proj1
2008-12-09,1281.95,1547.34,265.39,Proj2
2008-12-10,1113.85,1565.48,451.63,Proj6
2008-12-11,1175.82,1507.88,332.06,Proj6
2008-12-12,1099.75,1540.72,440.97,Proj3
2008-12-15,1202.63,1508.34,305.71,Proj1
2008-12-16,1095.95,1589.89,493.94,Proj8
2008-12-17,2555.275,2684.8269999999998,557.2,Proj9
2008-12-18,2410.344,1862.8439999999998,213.29,Proj5
2008-12-19,2804.425,2659.3439999999996,442.55,Proj9
2008-12-22,1385.25,1532.35,147.1,Proj6
2008-12-23,978.81,1521.54,542.73,Proj7
2008-12-24,1608.516,1829.88,631.28,Proj5
2008-12-26,1236.32,1530.24,293.92,Proj3
2008-12-29,1257.77,1510.32,252.55,Proj7
2008-12-30,1069.55,1550.7,481.15,Proj1
2008-12-31,3163.975,2680.951,311.44,Proj9
2009-01-02,1953.6840000000002,1958.652,546.83,Proj5
2009-01-05,1381.98,1628.03,246.05,Proj3
2009-01-06,2332.152,1982.856,356.74,Proj5
2009-01-07,1180.89,1599.06,418.17,Proj4
2009-01-08,1035.77,1617.01,581.24,Proj6
2009-01-09,1077.02,1571.59,494.57,Proj3
2009-01-12,1286.81,1538.79,251.98,Proj4
2009-01-13,2121.264,1855.752,367.98,Proj5
2009-01-14,1132.75,1489.64,356.89,Proj8
2009-01-15,1059.54,1511.84,452.3,Proj2
2009-01-16,2200.464,1835.196,306.85,Proj5
2009-01-20,951.84,1440.86,489.02,Proj4
2009-01-21,1124.68,1507.07,382.39,Proj7
2009-01-22,1067.34,1465.49,398.15,Proj3
2009-01-23,1241.41,1477.29,235.88,Proj3
2009-01-26,1055.9,1489.46,433.56,Proj8
2009-01-27,1151.74,1504.9,353.16,Proj2
2009-01-28,1259.57,1558.34,298.77,Proj3
2009-01-29,2292.426,1809.408,234.27,Proj5
2009-01-30,829.95,1476.42,646.47,Proj1
2009-02-02,1200.32,1494.43,294.11,Proj2
2009-02-03,2575.725,2577.71,486.01,Proj9
2009-02-04,1041.44,1515.05,473.61,Proj1
2009-02-05,2271.294,1855.4879999999998,284.41,Proj5
2009-02-06,1236.85,1591.71,354.86,Proj7
2009-02-09,1149.32,1591.56,442.24,Proj8
2009-02-10,1113.11,1524.73,411.62,Proj6
2009-02-11,982.96,1530.5,547.54,Proj8
2009-02-12,1858.3740000000003,1850.052,509.28,Proj5
2009-02-13,1123.43,1534.36,410.93,Proj2
2009-02-17,1157.92,1470.66,312.74,Proj2
2009-02-18,2515.75,2495.549,461.67,Proj9
2009-02-19,935.72,1442.82,507.1,Proj8
2009-02-20,1702.044,1729.4759999999999,495.65,Proj5
2009-02-23,1159.33,1387.72,228.39,Proj8
2009-02-24,1121.07,1441.83,320.76,Proj4
2009-02-25,1675.1879999999999,1710.516,494.77,Proj5
2009-02-26,992.01,1391.47,399.46,Proj1
2009-02-27,966.34,1377.84,411.5,Proj3
2009-03-02,1168.06,1322.85,154.79,Proj3
2009-03-03,766.47,1321.01,554.54,Proj2
2009-03-04,2250.1499999999996,2301.358,453.68,Proj9
2009-03-05,1009.95,1299.59,289.64,Proj1
2009-03-06,997.74,1293.85,296.11,Proj6
2009-03-09,900.56,1268.64,368.08,Proj8
2009-03-10,871.67,1358.28,486.61,Proj2
2009-03-11,2592.0499999999997,2331.788,334.82,Proj9
2009-03-12,1096.29,1426.1,329.81,Proj4
2009-03-13,1096.43,1431.5,335.07,Proj8
2009-03-16,1099.12,1404.02,304.9,Proj4
2009-03-17,1136.67,1462.11,325.44,Proj1
2009-03-18,1160.7,1491.22,330.52,Proj8
2009-03-19,1243.57,1483.48,239.91,Proj1
2009-03-20,2530.9,2477.359,444.91,Proj9
2009-03-23,1340.87,1555.77,214.9,Proj2
2009-03-24,1034.52,1516.52,482.0,Proj2
2009-03-25,1199.43,1528.95,329.52,Proj6
2009-03-26,1287.71,1587.0,299.29,Proj7
2009-03-27,1302.04,1545.2,243.16,Proj2
2009-03-30,1124.6,1501.8,377.2,Proj1
2009-03-31,1086.66,1528.59,441.93,Proj3
2009-04-01,1034.91,1551.6,516.69,Proj2
2009-04-02,1280.79,1602.63,321.84,Proj1
2009-04-03,1259.0,1621.87,362.87,Proj6
2009-04-06,3227.925,2731.407,315.54,Proj9
2009-04-07,2027.592,1873.9319999999998,435.17,Proj5
2009-04-08,1324.55,1590.66,266.11,Proj2
2009-04-09,1282.8,1652.54,369.74,Proj6
2009-04-13,1148.15,1653.31,505.16,Proj1
2009-04-14,1285.94,1625.72,339.78,Proj1
2009-04-15,1139.55,1626.8,487.25,Proj6
2009-04-16,1210.05,1670.44,460.39,Proj7
2009-04-17,1176.08,1673.07,496.99,Proj1
2009-04-20,1293.43,1608.21,314.78,Proj7
2009-04-21,3084.8,2794.5449999999996,409.93,Proj9
2009-04-22,1319.76,1646.12,326.36,Proj7
2009-04-23,2897.5,2808.757,493.21,Proj9
2009-04-24,1096.79,1694.29,597.5,Proj7
2009-04-27,1259.34,1679.41,420.07,Proj4
2009-04-28,1326.27,1673.81,347.54,Proj7
2009-04-29,1329.34,1711.94,382.6,Proj6
2009-04-30,2258.4060000000004,2060.7599999999998,462.63,Proj5
2009-05-01,1491.75,1719.2,227.45,Proj6
2009-05-04,1261.34,1763.56,502.22,Proj4
2009-05-05,1230.53,1754.12,523.59,Proj7
2009-05-06,1207.52,1759.1,551.58,Proj4
2009-05-07,1312.29,1716.24,403.95,Proj4
2009-05-08,2288.286,2086.7999999999997,467.73,Proj5
2009-05-11,1464.03,1731.24,267.21,Proj7
2009-05-12,2464.272,2059.104,346.88,Proj5
2009-05-13,1084.21,1664.19,579.98,Proj2
2009-05-14,1311.86,1689.21,377.35,Proj1
2009-05-15,2319.354,2016.1680000000001,391.61,Proj5
2009-05-18,1289.12,1732.36,443.24,Proj2
2009-05-19,1376.01,1734.54,358.53,Proj6
2009-05-20,1364.02,1727.84,363.82,Proj3
2009-05-21,1244.68,1695.25,450.57,Proj2
2009-05-22,1191.55,1692.01,500.46,Proj2
2009-05-26,2444.31,2100.516,392.48,Proj5
2009-05-27,1189.31,1731.08,541.77,Proj4
2009-05-28,1322.67,1751.79,429.12,Proj4
2009-05-29,2315.3759999999997,2129.196,488.01,Proj5
2009-06-01,1419.56,1828.68,409.12,Proj1
2009-06-02,1304.3,1836.8,532.5,Proj6
2009-06-03,1274.92,1825.92,551.0,Proj1
2009-06-04,2622.7619999999997,2220.024,392.93,Proj5
2009-06-05,2491.56,2219.304,465.22,Proj5
2009-06-08,1224.21,1842.4,618.19,Proj4
2009-06-09,1357.47,1860.13,502.66,Proj1
2009-06-10,1638.37,1853.08,214.71,Proj7
2009-06-11,1317.68,1862.37,544.69,Proj1
2009-06-12,1375.28,1858.8,483.52,Proj3
2009-06-15,1390.55,1816.38,425.83,Proj6
2009-06-16,1300.97,1796.18,495.21,Proj7
2009-06-17,1334.43,1808.06,473.63,Proj4
2009-06-18,1358.57,1807.72,449.15,Proj2
2009-06-19,1659.44,1827.47,168.03,Proj6
2009-06-22,2384.5860000000002,2119.428,441.42,Proj5
2009-06-23,1395.18,1764.92,369.74,Proj7
2009-06-24,1962.882,2150.808,701.85,Proj5
2009-06-25,1108.68,1829.54,720.86,Proj1
2009-06-26,1390.71,1838.22,447.51,Proj4
2009-06-29,1419.5,1844.06,424.56,Proj4
2009-06-30,1303.05,1835.04,531.99,Proj3
2009-07-01,1401.46,1845.72,444.26,Proj2
2009-07-02,1414.18,1796.52,382.34,Proj8
2009-07-06,1375.92,1787.4,411.48,Proj3
2009-07-07,1237.97,1746.17,508.2,Proj8
2009-07-08,1132.02,1747.17,615.15,Proj4
2009-07-09,2796.4249999999997,2979.335,633.98,Proj9
2009-07-10,1471.2,1756.03,284.83,Proj8
2009-07-13,1522.75,1793.21,270.46,Proj4
2009-07-14,1338.79,1799.73,460.94,Proj8
2009-07-15,1371.51,1862.9,491.39,Proj2
2009-07-16,1449.1,1885.03,435.93,Proj1
2009-07-17,1330.19,1886.61,556.42,Proj6
2009-07-20,1295.54,1909.29,613.75,Proj6
2009-07-21,3655.1499999999996,3257.54,454.14,Proj9
2009-07-22,1679.38,1926.38,247.0,Proj3
2009-07-23,1692.94,1973.6,280.66,Proj3
2009-07-24,3839.325,3342.132,430.23,Proj9
2009-07-27,1352.01,1967.89,615.88,Proj7
2009-07-28,1502.55,1975.51,472.96,Proj6
2009-07-29,2678.994,2361.312,479.43,Proj5
2009-07-30,1562.23,1984.3,422.07,Proj4
2009-07-31,2723.346,2374.2,465.53,Proj5
2009-08-03,2596.824,2410.332,565.93,Proj5
2009-08-04,3449.15,3419.227,631.65,Proj9
2009-08-05,1342.77,1993.05,650.28,Proj2
2009-08-06,1462.62,1973.16,510.54,Proj8
2009-08-07,1320.41,2000.25,679.84,Proj2
2009-08-10,1457.58,1992.24,534.66,Proj3
2009-08-11,1444.73,1969.73,525.0,Proj4
2009-08-12,1510.39,1998.72,488.33,Proj1
2009-08-13,1325.56,2009.35,683.79,Proj2
2009-08-14,1540.57,1985.52,444.95,Proj1
2009-08-17,1496.94,1930.84,433.9,Proj3
2009-08-18,2789.118,2347.104,406.41,Proj5
2009-08-19,1405.81,1969.24,563.43,Proj2
2009-08-20,1337.41,1989.22,651.81,Proj1
2009-08-21,2592.2700000000004,2425.08,580.75,Proj5
2009-08-24,4053.2,3430.566,396.7,Proj9
2009-08-25,1446.24,2024.23,577.99,Proj2
2009-08-26,1382.72,2024.43,641.71,Proj3
2009-08-27,1416.29,2027.73,611.44,Proj1
2009-08-28,1539.09,2028.77,489.68,Proj2
2009-08-31,1523.19,2009.06,485.87,Proj7
2009-09-01,1543.31,1968.89,425.58,Proj3
2009-09-02,2950.344,2360.484,327.99,Proj5
2009-09-03,1371.02,1983.2,612.18,Proj4
2009-09-04,3758.95,3431.926,515.2,Proj9
2009-09-08,1554.61,2037.77,483.16,Proj6
2009-09-09,1636.4,2060.39,423.99,Proj8
2009-09-10,1519.07,2084.02,564.95,Proj1
2009-09-11,3087.7200000000003,2497.08,365.5,Proj5
2009-09-14,1586.66,2091.78,505.12,Proj7
2009-09-15,1534.24,2102.64,568.4,Proj4
2009-09-16,1646.55,2133.15,486.6,Proj2
2009-09-17,1608.93,2126.75,517.82,Proj3
2009-09-18,1507.71,2132.86,625.15,Proj4
2009-09-21,1734.66,2138.04,403.38,Proj1
2009-09-22,1722.54,2146.3,423.76,Proj7
2009-09-23,1416.46,2131.42,714.96,Proj6
2009-09-24,1742.84,2107.61,364.77,Proj2
2009-09-25,1454.69,2090.92,636.23,Proj6
2009-09-28,1560.4,2130.74,570.34,Proj7
2009-09-29,1622.16,2124.04,501.88,Proj2
2009-09-30,4285.950000000001,3608.114,408.04,Proj9
2009-10-01,1610.62,2057.48,446.86,Proj1
2009-10-02,1464.73,2048.11,583.38,Proj3
2009-10-05,1504.6,2068.15,563.55,Proj6
2009-10-06,4017.0,3576.069,496.77,Proj9
2009-10-07,1628.76,2110.33,481.57,Proj7
2009-10-08,1626.77,2123.93,497.16,Proj8
2009-10-09,3867.2250000000004,3636.7760000000003,592.39,Proj9
2009-10-12,1595.07,2139.14,544.07,Proj1
2009-10-13,3605.65,3637.8129999999996,697.63,Proj9
2009-10-14,1555.86,2172.23,616.37,Proj4
2009-10-15,1582.95,2173.29,590.34,Proj6
2009-10-16,1843.9,2156.8,312.9,Proj8
2009-10-19,1654.81,2176.32,521.51,Proj4
2009-10-20,2985.894,2596.1639999999998,504.64,Proj5
2009-10-21,3124.5299999999997,2580.8759999999997,414.88,Proj5
2009-10-22,1672.67,2165.29,492.62,Proj6
2009-10-23,1649.23,2154.47,505.24,Proj3
2009-10-26,1727.49,2141.85,414.36,Proj1
2009-10-27,1436.28,2116.09,679.81,Proj1
2009-10-28,1528.8,2059.61,530.81,Proj6
2009-10-29,1540.32,2097.55,557.23,Proj4
2009-10-30,1550.58,2045.11,494.53,Proj8
2009-11-02,1435.85,2049.2,613.35,Proj4
2009-11-03,3965.4500000000003,3497.444,471.14,Proj9
2009-11-04,1515.68,2055.52,539.84,Proj4
2009-11-05,1575.11,2105.32,530.21,Proj2
2009-11-06,1596.52,2112.44,515.92,Proj2
2009-11-09,1684.49,2154.06,469.57,Proj3
2009-11-10,1755.85,2151.08,395.23,Proj3
2009-11-11,2814.6420000000003,2600.28,603.21,Proj5
2009-11-12,1486.65,2149.02,662.37,Proj8
2009-11-13,1680.64,2167.88,487.24,Proj6
2009-11-16,1776.45,2197.85,421.4,Proj3
2009-11-17,1542.84,2203.78,660.94,Proj6
2009-11-18,4267.425,3728.3379999999997,486.17,Proj9
2009-11-19,3969.5,3666.594,569.02,Proj9
2009-11-20,1698.44,2146.04,447.6,Proj3
2009-11-23,2732.184,2611.212,658.13,Proj5
2009-11-24,1654.96,2169.18,514.22,Proj4
2009-11-25,1561.92,2176.05,614.13,Proj8
2009-11-27,1620.77,2138.44,517.67,Proj6
2009-11-30,3795.75,3645.8199999999997,626.3,Proj9
2009-12-01,1599.57,2175.81,576.24,Proj3
2009-12-02,1460.78,2185.03,724.25,Proj8
2009-12-03,1508.51,2173.14,664.63,Proj8
2009-12-04,1539.36,2194.35,654.99,Proj8
2009-12-07,3036.924,2627.532,502.43,Proj5
2009-12-08,2857.464,2607.5879999999997,585.51,Proj5
2009-12-09,1822.59,2183.73,361.14,Proj6
2009-12-10,2789.0460000000003,2629.032,641.39,Proj5
2009-12-11,1990.26,2190.31,200.05,Proj4
2009-12-14,1720.67,2212.1,491.43,Proj3
2009-12-15,1630.45,2201.05,570.6,Proj7
2009-12-16,1635.15,2206.91,571.76,Proj4
2009-12-17,1473.78,2180.05,706.27,Proj4
2009-12-18,1578.7,2211.69,632.99,Proj6
2009-12-21,1496.66,2237.66,741.0,Proj2
2009-12-22,1749.99,2252.67,502.68,Proj4
2009-12-23,1715.37,2269.64,554.27,Proj1
2009-12-24,1541.77,2285.69,743.92,Proj1
2009-12-28,1643.87,2291.08,647.21,Proj2
2009-12-29,1697.91,2288.4,590.49,Proj3
2009-12-30,1742.85,2291.28,548.43,Proj4
2009-12-31,1750.32,2269.15,518.83,Proj4
2010-01-04,1743.45,2308.42,564.97,Proj2
2010-01-05,1754.74,2308.71,553.97,Proj4
2010-01-06,4392.25,3911.853,544.19,Proj9
2010-01-07,1629.41,2300.05,670.64,Proj6
2010-01-08,1737.13,2317.17,580.04,Proj6
2010-01-11,1746.33,2312.41,566.08,Proj7
2010-01-12,3068.532,2738.772,577.57,Proj5
2010-01-13,3395.214,2769.48,421.67,Proj5
2010-01-14,1575.34,2316.74,741.4,Proj6
2010-01-15,1663.72,2287.99,624.27,Proj1
2010-01-19,1628.48,2320.4,691.92,Proj8
2010-01-20,3073.0860000000002,2749.5,583.98,Proj5
2010-01-21,3726.5750000000003,3851.6899999999996,775.07,Proj9
2010-01-22,1812.03,2205.29,393.26,Proj1
2010-01-25,1564.15,2210.8,646.65,Proj4
2010-01-26,1748.76,2203.73,454.97,Proj3
2010-01-27,1845.02,2221.41,376.39,Proj2
2010-01-28,3787.9500000000003,3704.2999999999997,663.82,Proj9
2010-01-29,3067.74,2576.8199999999997,443.05,Proj5
2010-02-01,1628.17,2171.2,543.03,Proj3
2010-02-02,2502.018,2628.0719999999997,800.05,Proj5
2010-02-03,1462.78,2190.91,728.13,Proj3
2010-02-04,1629.68,2125.43,495.75,Proj3
2010-02-05,1611.49,2141.12,529.63,Proj6
2010-02-08,1513.73,2126.05,612.32,Proj8
2010-02-09,1585.28,2150.87,565.59,Proj8
2010-02-10,1411.83,2147.87,736.04,Proj3
2010-02-11,1622.87,2177.41,554.54,Proj6
2010-02-12,1467.91,2183.53,715.62,Proj8
2010-02-16,1667.88,2214.19,546.31,Proj1
2010-02-17,1671.59,2226.29,554.7,Proj7
2010-02-18,1715.66,2241.71,526.05,Proj2
2010-02-19,2838.42,2692.644,666.97,Proj5
2010-02-22,1633.96,2242.03,608.07,Proj3
2010-02-23,1639.37,2213.44,574.07,Proj2
2010-02-24,1758.79,2235.9,477.11,Proj1
2010-02-25,1588.18,2234.22,646.04,Proj1
2010-02-26,4369.325,3805.0420000000004,490.53,Proj9
2010-03-01,1637.91,2273.57,635.66,Proj3
2010-03-02,1563.25,2280.79,717.54,Proj4
2010-03-03,1616.68,2280.68,664.0,Proj1
2010-03-04,1574.02,2292.31,718.29,Proj6
2010-03-05,1708.02,2326.35,618.33,Proj7
2010-03-08,1760.26,2332.21,571.95,Proj6
2010-03-09,1722.39,2340.68,618.29,Proj3
2010-03-10,1727.7,2358.95,631.25,Proj2
2010-03-11,1765.62,2368.46,602.84,Proj7
2010-03-12,4848.925,4025.0219999999995,428.09,Proj9
2010-03-15,1855.46,2362.21,506.75,Proj6
2010-03-16,4215.6,4042.617,691.77,Proj9
2010-03-17,1771.72,2389.09,617.37,Proj1
2010-03-18,1846.76,2391.28,544.52,Proj8
2010-03-19,1681.07,2374.41,693.34,Proj3
2010-03-22,4333.25,4072.18,662.1,Proj9
2010-03-23,1920.52,2415.24,494.72,Proj8
2010-03-24,1722.53,2398.76,676.23,Proj1
2010-03-25,1754.04,2397.41,643.37,Proj2
2010-03-26,1701.25,2395.13,693.88,Proj8
2010-03-29,1718.17,2404.36,686.19,Proj4
2010-03-30,1884.99,2410.69,525.7,Proj4
2010-03-31,1598.98,2397.96,798.98,Proj8
2010-04-01,1745.24,2402.58,657.34,Proj7
2010-04-05,1839.92,2429.53,589.61,Proj3
2010-04-06,1875.14,2436.81,561.67,Proj8
2010-04-07,1840.05,2431.16,591.11,Proj8
2010-04-08,4220.375,4142.577,748.66,Proj9
2010-04-09,1982.78,2454.05,471.27,Proj3
2010-04-12,1836.79,2457.87,621.08,Proj7
2010-04-13,4431.875,4192.182999999999,693.24,Proj9
