date,cost_of_sales,selling_price,net_profit,project_category,project_name
2006-07-07,1504.35,2130.06,625.71,Category5,Proj3
2006-07-10,1609.93,2116.93,507.0,Category2,Proj4
2006-07-11,1560.89,2128.86,567.97,Category5,Proj4
2006-07-12,1449.66,2090.24,640.58,Category4,Proj2
2006-07-13,1545.14,2054.11,508.97,Category3,Proj7
2006-07-14,1460.31,2037.35,577.04,Category6,Proj9
2006-07-17,1726.03,2037.72,311.69,Category6,Proj1
2006-07-18,1636.63,2043.22,406.59,Category5,Proj5
2006-07-19,1519.61,2080.71,561.1,Category2,Proj1
2006-07-20,1574.74,2039.42,464.68,Category5,Proj7
2006-07-21,1613.93,2020.39,406.46,Category6,Proj10
2006-07-24,1503.23,2061.84,558.61,Category1,Proj6
2006-07-25,1768.32,2073.9,305.58,Category1,Proj3
2006-07-26,1753.01,2070.46,317.45,Category2,Proj2
2006-07-27,1443.63,2054.47,610.84,Category4,Proj6
2006-07-28,1465.64,2094.14,628.5,Category6,Proj2
2006-07-31,1740.88,2091.47,350.59,Category3,Proj8
2006-08-01,1562.7,2061.99,499.29,Category5,Proj9
2006-08-02,1599.5,2078.81,479.31,Category6,Proj2
2006-08-03,1580.59,2092.34,511.75,Category5,Proj8
2006-08-04,1453.0,2085.05,632.05,Category5,Proj9
2006-08-07,1717.8,2072.5,354.7,Category4,Proj8
2006-08-08,1525.73,2060.85,535.12,Category6,Proj3
2006-08-09,1679.68,2060.28,380.6,Category4,Proj4
2006-08-10,1496.45,2071.74,575.29,Category6,Proj2
2006-08-11,1636.31,2057.71,421.4,Category5,Proj8
2006-08-14,1390.38,2069.04,678.66,Category3,Proj6
2006-08-15,1685.04,2115.01,429.97,Category4,Proj5
2006-08-16,1707.11,2149.54,442.43,Category2,Proj4
2006-08-17,1653.28,2157.61,504.33,Category4,Proj5
2006-08-18,1678.65,2163.95,485.3,Category5,Proj10
2006-08-21,1638.63,2147.75,509.12,Category3,Proj3
2006-08-22,1642.16,2150.02,507.86,Category1,Proj1
2006-08-23,1541.08,2134.66,593.58,Category6,Proj10
2006-08-24,1495.27,2137.11,641.84,Category6,Proj1
2006-08-25,1624.11,2140.29,516.18,Category1,Proj1
2006-08-28,1643.85,2160.7,516.85,Category5,Proj7
2006-08-29,1717.32,2172.3,454.98,Category4,Proj1
2006-08-30,1782.77,2185.73,402.96,Category5,Proj1
2006-08-31,1652.99,2183.75,530.76,Category1,Proj1
2006-09-01,1808.03,2193.16,385.13,Category2,Proj6
2006-09-05,1724.96,2205.7,480.74,Category3,Proj8
2006-09-06,1684.69,2167.84,483.15,Category4,Proj8
2006-09-07,1664.72,2155.29,490.57,Category5,Proj7
2006-09-08,1565.1,2165.79,600.69,Category3,Proj1
2006-09-11,1768.67,2173.25,404.58,Category4,Proj10
2006-09-12,1603.23,2215.82,612.59,Category2,Proj10
2006-09-13,1662.17,2227.67,565.5,Category2,Proj10
2006-09-14,1666.71,2228.73,562.01,Category4,Proj5
2006-09-15,1814.73,2235.59,420.86,Category3,Proj5
2006-09-18,1761.09,2235.75,474.66,Category2,Proj8
2006-09-19,1816.51,2222.37,405.86,Category1,Proj8
2006-09-20,1701.82,2252.89,551.06,Category6,Proj10
2006-09-21,1729.92,2237.75,507.83,Category4,Proj10
2006-09-22,1614.21,2218.93,604.72,Category4,Proj6
2006-09-25,1897.48,2249.07,351.59,Category1,Proj2
2006-09-26,1582.18,2261.34,679.16,Category4,Proj5
2006-09-27,1663.8,2263.39,599.59,Category3,Proj9
2006-09-28,1824.11,2270.02,445.91,Category4,Proj3
2006-09-29,1617.8,2258.43,640.63,Category4,Proj5
2006-10-02,1613.15,2237.6,624.45,Category1,Proj6
2006-10-03,1655.28,2243.65,588.37,Category4,Proj7
2006-10-04,1649.03,2290.95,641.92,Category4,Proj4
2006-10-05,1717.41,2306.34,588.93,Category6,Proj6
2006-10-06,1605.19,2299.99,694.8,Category2,Proj10
2006-10-09,1784.31,2311.77,527.46,Category4,Proj4
2006-10-10,1723.98,2315.43,591.45,Category6,Proj9
2006-10-11,1589.05,2308.27,719.22,Category1,Proj7
2006-10-12,1662.79,2346.18,683.39,Category4,Proj5
2006-10-13,1693.3,2357.29,663.99,Category6,Proj5
2006-10-16,1905.9,2363.84,457.94,Category4,Proj8
2006-10-17,1855.86,2344.95,489.09,Category3,Proj6
2006-10-18,1788.49,2337.15,548.66,Category6,Proj6
2006-10-19,1701.41,2340.94,639.53,Category1,Proj1
2006-10-20,1833.35,2342.3,508.95,Category5,Proj5
2006-10-23,1828.11,2355.56,527.45,Category2,Proj7
2006-10-24,1582.97,2344.84,761.87,Category6,Proj5
2006-10-25,1849.25,2356.59,507.34,Category2,Proj3
2006-10-26,1838.6,2379.1,540.5,Category3,Proj10
2006-10-27,1753.24,2350.62,597.38,Category4,Proj4
2006-10-30,1843.1,2363.77,520.67,Category5,Proj3
2006-10-31,1809.12,2366.71,557.59,Category4,Proj5
2006-11-01,1859.69,2334.35,474.66,Category4,Proj4
2006-11-02,1717.88,2334.02,616.14,Category3,Proj3
2006-11-03,1621.5,2330.79,709.29,Category5,Proj1
2006-11-06,1685.11,2365.95,680.84,Category6,Proj6
2006-11-07,1687.57,2375.88,688.31,Category1,Proj10
2006-11-08,1744.04,2384.94,640.9,Category2,Proj3
2006-11-09,1669.24,2376.01,706.77,Category3,Proj5
2006-11-10,1645.45,2389.72,744.27,Category5,Proj8
2006-11-13,1775.14,2406.38,631.24,Category6,Proj4
2006-11-14,1847.83,2430.66,582.83,Category1,Proj6
2006-11-15,1989.05,2442.75,453.7,Category3,Proj8
2006-11-16,1787.66,2449.06,661.4,Category3,Proj8
2006-11-17,1752.02,2445.86,693.84,Category2,Proj10
2006-11-20,1807.38,2452.72,645.34,Category1,Proj6
2006-11-21,1864.87,2454.84,589.97,Category5,Proj4
2006-11-22,1808.81,2465.98,657.17,Category2,Proj10
2006-11-24,1821.32,2460.26,638.94,Category2,Proj10
2006-11-27,2035.2,2405.92,370.72,Category1,Proj2
2006-11-28,1733.33,2412.61,679.28,Category2,Proj3
2006-11-29,1936.81,2432.23,495.42,Category4,Proj10
2006-11-30,1730.07,2431.77,701.7,Category4,Proj5
2006-12-01,1704.31,2413.21,708.9,Category1,Proj7
2006-12-04,1921.78,2448.39,526.61,Category5,Proj1
2006-12-05,1754.71,2452.38,697.67,Category1,Proj3
2006-12-06,1837.72,2445.86,608.14,Category4,Proj10
2006-12-07,2001.25,2427.69,426.44,Category6,Proj8
2006-12-08,1877.64,2437.36,559.72,Category5,Proj3
2006-12-11,1889.05,2442.86,553.81,Category3,Proj4
2006-12-12,1623.23,2431.6,808.37,Category3,Proj4
2006-12-13,1804.69,2432.41,627.72,Category1,Proj6
2006-12-14,1797.83,2453.85,656.02,Category4,Proj5
2006-12-15,1713.79,2457.2,743.41,Category6,Proj6
2006-12-18,1750.53,2435.57,685.04,Category4,Proj2
2006-12-19,1867.37,2429.55,562.18,Category1,Proj2
2006-12-20,1880.49,2427.61,547.12,Category3,Proj2
2006-12-21,1840.44,2415.85,575.41,Category4,Proj9
2006-12-22,1725.78,2401.18,675.4,Category1,Proj1
2006-12-26,1892.82,2413.51,520.69,Category3,Proj4
2006-12-27,1813.17,2431.22,618.05,Category5,Proj10
2006-12-28,1960.73,2425.57,464.84,Category3,Proj2
2006-12-29,1794.44,2415.29,620.85,Category4,Proj1
2007-01-03,1807.27,2423.16,615.89,Category4,Proj2
2007-01-04,1865.43,2453.43,588.0,Category5,Proj10
2007-01-05,1549.07,2434.25,885.18,Category3,Proj1
2007-01-08,1576.28,2438.2,861.92,Category6,Proj7
2007-01-09,1796.85,2443.83,646.98,Category4,Proj4
2007-01-10,1987.85,2459.33,471.48,Category4,Proj6
2007-01-11,1916.84,2484.85,568.01,Category6,Proj8
2007-01-12,1870.4,2502.82,632.42,Category1,Proj4
2007-01-16,2013.11,2497.78,484.67,Category6,Proj3
2007-01-17,1962.64,2479.42,516.78,Category2,Proj3
2007-01-18,2023.59,2443.21,419.62,Category2,Proj2
2007-01-19,1908.39,2451.31,542.92,Category2,Proj4
2007-01-22,1912.28,2431.07,518.79,Category2,Proj2
2007-01-23,1815.94,2431.41,615.47,Category1,Proj4
2007-01-24,1902.49,2466.28,563.79,Category1,Proj1
2007-01-25,1815.52,2434.24,618.72,Category2,Proj6
2007-01-26,1955.8,2435.49,479.69,Category3,Proj6
2007-01-29,1820.58,2441.09,620.51,Category5,Proj1
2007-01-30,1890.71,2448.64,557.93,Category1,Proj6
2007-01-31,1731.57,2463.93,732.36,Category5,Proj1
2007-02-01,1907.8,2468.38,560.58,Category3,Proj6
2007-02-02,1887.21,2475.88,588.67,Category2,Proj5
2007-02-05,1820.42,2470.6,650.18,Category1,Proj3
2007-02-06,1903.18,2471.49,568.31,Category2,Proj5
2007-02-07,1890.17,2490.5,600.33,Category1,Proj6
2007-02-08,2002.59,2488.67,486.08,Category6,Proj4
2007-02-09,1858.58,2459.82,601.24,Category3,Proj10
2007-02-12,1825.88,2450.38,624.5,Category5,Proj6
2007-02-13,1747.94,2459.88,711.94,Category5,Proj2
2007-02-14,1819.15,2488.38,669.23,Category1,Proj7
2007-02-15,1945.63,2497.1,551.47,Category3,Proj7
2007-02-16,1821.92,2496.31,674.39,Category5,Proj5
2007-02-20,2002.68,2513.04,510.36,Category4,Proj10
2007-02-21,1841.46,2518.42,676.96,Category4,Proj1
2007-02-22,1761.79,2524.94,763.15,Category2,Proj1
2007-02-23,2030.18,2515.1,484.92,Category3,Proj3
2007-02-26,2004.86,2504.52,499.66,Category3,Proj9
2007-02-27,1812.22,2407.86,595.64,Category3,Proj1
2007-02-28,1851.66,2416.15,564.49,Category1,Proj8
2007-03-01,1935.25,2404.21,468.96,Category6,Proj3
2007-03-02,1991.04,2368.0,376.96,Category4,Proj5
2007-03-05,1814.93,2340.68,525.75,Category1,Proj10
2007-03-06,1876.96,2385.14,508.18,Category3,Proj10
2007-03-07,1991.17,2374.64,383.47,Category6,Proj5
2007-03-08,1810.57,2387.73,577.16,Category2,Proj5
2007-03-09,1859.75,2387.55,527.8,Category5,Proj1
2007-03-12,1839.23,2402.29,563.06,Category6,Proj6
2007-03-13,1748.54,2350.57,602.03,Category3,Proj7
2007-03-14,1837.92,2371.74,533.82,Category6,Proj4
2007-03-15,1742.87,2378.7,635.83,Category1,Proj6
2007-03-16,1817.68,2372.66,554.98,Category4,Proj1
2007-03-19,1719.28,2394.41,675.13,Category6,Proj5
2007-03-20,1738.03,2408.21,670.18,Category3,Proj4
2007-03-21,1879.62,2455.92,576.3,Category6,Proj4
2007-03-22,1750.81,2451.74,700.93,Category2,Proj2
2007-03-23,1764.26,2448.93,684.67,Category6,Proj6
2007-03-26,1706.76,2455.63,748.87,Category3,Proj3
2007-03-27,2044.07,2437.43,393.36,Category6,Proj5
2007-03-28,1944.33,2417.1,472.77,Category1,Proj6
2007-03-29,1783.88,2417.88,634.0,Category2,Proj7
2007-03-30,1697.27,2421.64,724.37,Category2,Proj4
2007-04-02,1576.47,2422.26,845.79,Category2,Proj2
2007-04-03,1792.39,2450.33,657.94,Category6,Proj1
2007-04-04,1883.67,2458.69,575.02,Category6,Proj4
2007-04-05,1933.53,2471.34,537.81,Category3,Proj9
2007-04-09,1999.64,2469.18,469.54,Category4,Proj3
2007-04-10,1963.62,2477.61,513.99,Category4,Proj3
2007-04-11,1869.11,2459.31,590.2,Category6,Proj8
2007-04-12,1846.74,2480.32,633.58,Category1,Proj2
2007-04-13,1893.96,2491.94,597.98,Category4,Proj1
2007-04-16,2063.43,2518.33,454.9,Category3,Proj10
2007-04-17,1730.24,2516.95,786.71,Category6,Proj7
2007-04-18,1987.31,2510.5,523.19,Category5,Proj10
2007-04-19,1765.35,2505.35,740.0,Category1,Proj3
2007-04-20,2024.81,2526.39,501.58,Category3,Proj5
2007-04-23,2026.07,2523.67,497.6,Category6,Proj3
2007-04-24,1875.78,2524.54,648.76,Category2,Proj3
2007-04-25,1817.8,2547.89,730.09,Category1,Proj1
2007-04-26,2008.64,2554.46,545.82,Category4,Proj9
2007-04-27,1788.35,2557.21,768.86,Category3,Proj6
2007-04-30,1892.05,2525.09,633.04,Category5,Proj9
2007-05-01,2132.89,2531.53,398.64,Category4,Proj6
2007-05-02,1946.38,2557.84,611.46,Category2,Proj7
2007-05-03,1997.15,2565.46,568.31,Category1,Proj2
2007-05-04,1996.75,2572.15,575.4,Category4,Proj8
2007-05-07,2083.21,2570.95,487.74,Category1,Proj3
2007-05-08,1946.69,2571.75,625.06,Category2,Proj2
2007-05-09,1984.03,2576.34,592.31,Category5,Proj2
2007-05-10,2059.82,2533.74,473.92,Category3,Proj8
2007-05-11,1795.38,2562.22,766.84,Category4,Proj3
2007-05-14,1818.96,2546.44,727.48,Category3,Proj9
2007-05-15,1973.63,2525.29,551.66,Category3,Proj5
2007-05-16,1907.43,2547.42,639.99,Category4,Proj10
2007-05-17,1893.62,2539.38,645.76,Category1,Proj4
2007-05-18,1879.75,2558.45,678.7,Category1,Proj5
2007-05-21,1710.37,2578.79,868.42,Category4,Proj2
2007-05-22,1719.68,2588.02,868.34,Category1,Proj4
2007-05-23,1997.09,2577.05,579.96,Category6,Proj7
2007-05-24,1769.65,2537.92,768.27,Category5,Proj5
2007-05-25,2023.66,2557.19,533.53,Category4,Proj7
2007-05-29,1938.89,2572.06,633.17,Category5,Proj7
2007-05-30,1730.45,2592.59,862.14,Category3,Proj6
2007-05-31,2005.36,2604.52,599.16,Category3,Proj7
2007-06-01,2129.09,2613.92,484.83,Category6,Proj6
2007-06-04,1999.0,2618.29,619.29,Category4,Proj8
2007-06-05,1946.81,2611.23,664.42,Category6,Proj7
2007-06-06,1797.16,2587.18,790.02,Category1,Proj6
2007-06-07,1645.89,2541.38,895.49,Category2,Proj3
2007-06-08,1927.85,2573.54,645.69,Category6,Proj8
2007-06-11,1982.62,2572.15,589.53,Category3,Proj8
2007-06-12,1866.88,2549.77,682.89,Category6,Proj3
2007-06-13,1769.99,2582.31,812.32,Category4,Proj9
2007-06-14,1847.34,2599.41,752.07,Category3,Proj2
2007-06-15,1882.43,2626.71,744.28,Category3,Proj5
2007-06-18,2081.43,2626.6,545.17,Category2,Proj9
2007-06-19,2075.34,2626.76,551.42,Category3,Proj5
2007-06-20,1957.17,2599.96,642.79,Category6,Proj7
2007-06-21,2089.53,2616.96,527.43,Category1,Proj6
2007-06-22,1761.95,2588.96,827.01,Category5,Proj4
2007-06-25,1871.56,2577.08,705.52,Category6,Proj6
2007-06-26,1904.23,2574.16,669.93,Category3,Proj7
2007-06-27,1777.18,2605.35,828.17,Category4,Proj6
2007-06-28,1942.93,2608.37,665.44,Category2,Proj6
2007-06-29,1941.32,2603.23,661.91,Category1,Proj4
2007-07-02,2056.1,2632.3,576.2,Category1,Proj2
2007-07-03,1902.08,2644.95,742.87,Category6,Proj2
2007-07-05,2048.91,2656.65,607.74,Category4,Proj3
2007-07-06,1976.64,2666.51,689.87,Category2,Proj3
2007-07-09,2105.53,2670.02,564.49,Category4,Proj2
2007-07-10,1739.95,2639.16,899.21,Category2,Proj4
2007-07-11,2029.15,2651.79,622.64,Category4,Proj4
2007-07-12,2165.81,2701.73,535.92,Category3,Proj9
2007-07-13,1933.73,2707.0,773.27,Category6,Proj8
2007-07-16,1899.19,2697.33,798.14,Category3,Proj2
2007-07-17,2154.73,2712.29,557.56,Category1,Proj2
2007-07-18,1966.07,2699.49,733.42,Category5,Proj1
2007-07-19,2023.33,2720.04,696.71,Category5,Proj6
2007-07-20,1928.64,2687.6,758.96,Category2,Proj8
2007-07-23,1994.69,2690.58,695.89,Category6,Proj5
2007-07-24,2089.93,2639.86,549.93,Category1,Proj4
2007-07-25,1924.83,2648.17,723.34,Category5,Proj9
2007-07-26,2086.58,2599.34,512.76,Category2,Proj2
2007-07-27,1878.9,2562.24,683.34,Category5,Proj1
2007-07-30,1882.54,2583.28,700.74,Category3,Proj2
2007-07-31,1702.23,2546.27,844.04,Category4,Proj4
2007-08-01,1801.71,2553.87,752.16,Category4,Proj3
2007-08-02,2048.62,2575.98,527.36,Category6,Proj3
2007-08-03,1830.28,2511.25,680.97,Category4,Proj3
2007-08-06,1993.91,2547.33,553.42,Category1,Proj6
2007-08-07,2057.12,2561.6,504.48,Category6,Proj1
2007-08-08,1883.11,2612.98,729.87,Category6,Proj3
2007-08-09,2004.89,2556.49,551.6,Category2,Proj4
2007-08-10,1782.0,2544.89,762.89,Category6,Proj4
2007-08-13,1744.0,2542.24,798.24,Category3,Proj3
2007-08-14,1813.34,2499.12,685.78,Category6,Proj2
2007-08-15,1845.85,2458.83,612.98,Category5,Proj2
2007-08-16,1743.91,2451.07,707.16,Category3,Proj5
2007-08-17,1936.08,2505.03,568.95,Category1,Proj10
2007-08-20,1997.67,2508.59,510.92,Category5,Proj4
2007-08-21,2130.36,2521.3,390.94,Category6,Proj1
2007-08-22,1724.3,2552.8,828.5,Category3,Proj5
2007-08-23,1855.31,2541.7,686.39,Category1,Proj9
2007-08-24,1759.09,2576.69,817.6,Category2,Proj6
2007-08-27,1865.12,2561.25,696.13,Category1,Proj7
2007-08-28,1778.98,2500.64,721.66,Category2,Proj2
2007-08-29,2018.86,2563.16,544.3,Category2,Proj9
2007-08-30,1807.29,2565.3,758.01,Category6,Proj7
2007-08-31,1760.29,2596.36,836.07,Category5,Proj2
2007-09-04,2044.78,2630.24,585.46,Category1,Proj9
2007-09-05,1972.98,2605.95,632.97,Category4,Proj7
2007-09-06,2009.03,2614.32,605.29,Category2,Proj2
2007-09-07,1821.63,2565.7,744.07,Category4,Proj7
2007-09-10,1804.02,2559.11,755.09,Category6,Proj7
2007-09-11,2083.35,2597.47,514.12,Category4,Proj3
2007-09-12,1927.99,2592.07,664.08,Category5,Proj10
2007-09-13,1989.74,2601.06,611.32,Category2,Proj5
2007-09-14,1969.19,2602.18,632.99,Category2,Proj5
2007-09-17,1932.73,2581.66,648.93,Category2,Proj8
2007-09-18,1955.7,2651.66,695.96,Category2,Proj9
2007-09-19,2289.48,2666.48,377.0,Category1,Proj8
2007-09-20,1957.02,2654.29,697.27,Category6,Proj7
2007-09-21,1921.54,2671.22,749.68,Category3,Proj9
2007-09-24,1943.87,2667.95,724.08,Category6,Proj2
2007-09-25,2014.61,2683.45,668.84,Category2,Proj1
2007-09-26,1976.63,2699.03,722.4,Category2,Proj4
2007-09-27,1921.3,2709.59,788.29,Category5,Proj7
2007-09-28,2051.59,2701.5,649.91,Category3,Proj2
2007-10-01,2027.3,2740.99,713.69,Category4,Proj7
2007-10-02,2045.87,2747.11,701.24,Category3,Proj5
2007-10-03,2049.41,2729.43,680.02,Category2,Proj5
2007-10-04,1901.75,2733.57,831.82,Category5,Proj5
2007-10-05,2078.07,2780.32,702.25,Category6,Proj1
2007-10-08,2077.0,2787.37,710.37,Category2,Proj3
2007-10-09,1999.86,2803.91,804.05,Category3,Proj3
2007-10-10,2079.44,2811.61,732.17,Category2,Proj3
2007-10-11,2092.34,2772.2,679.86,Category6,Proj7
2007-10-12,2230.89,2805.68,574.79,Category6,Proj2
2007-10-15,2098.25,2780.05,681.8,Category2,Proj5
2007-10-16,2128.44,2763.91,635.47,Category2,Proj2
2007-10-17,2000.4,2792.67,792.27,Category5,Proj6
2007-10-18,2139.7,2799.31,659.61,Category6,Proj4
2007-10-19,2148.59,2725.16,576.57,Category6,Proj6
2007-10-22,1998.05,2753.93,755.88,Category4,Proj9
2007-10-23,2156.47,2799.26,642.79,Category6,Proj1
2007-10-24,1964.17,2774.76,810.59,Category5,Proj3
2007-10-25,2097.56,2750.86,653.3,Category6,Proj1
2007-10-26,2056.74,2804.19,747.45,Category6,Proj4
2007-10-29,2144.9,2817.44,672.54,Category4,Proj6
2007-10-30,2179.54,2816.71,637.17,Category5,Proj5
2007-10-31,2174.32,2859.12,684.8,Category2,Proj4
2007-11-01,2081.87,2794.83,712.96,Category5,Proj4
2007-11-02,2057.73,2810.38,752.65,Category6,Proj10
2007-11-05,2142.45,2795.18,652.73,Category2,Proj9
2007-11-06,2099.44,2825.18,725.74,Category4,Proj5
2007-11-07,2071.62,2748.76,677.14,Category3,Proj3
2007-11-08,2126.66,2696.0,569.34,Category6,Proj10
2007-11-09,1998.05,2627.94,629.89,Category5,Proj6
2007-11-12,1947.52,2584.13,636.61,Category2,Proj1
2007-11-13,2176.56,2673.65,497.09,Category6,Proj5
2007-11-14,2080.64,2644.32,563.68,Category5,Proj5
2007-11-15,2045.42,2618.51,573.09,Category2,Proj10
2007-11-16,2087.71,2637.24,549.53,Category3,Proj9
2007-11-19,1863.61,2593.38,729.77,Category5,Proj4
2007-11-20,1948.1,2596.81,648.71,Category6,Proj7
2007-11-21,1860.99,2562.15,701.16,Category1,Proj8
2007-11-23,1773.87,2596.6,822.73,Category6,Proj5
2007-11-26,1853.3,2540.99,687.69,Category5,Proj3
2007-11-27,1946.12,2580.8,634.68,Category4,Proj3
2007-11-28,1965.3,2662.91,697.61,Category1,Proj1
2007-11-29,1983.57,2668.13,684.56,Category3,Proj6
2007-11-30,2026.63,2660.96,634.33,Category6,Proj4
2007-12-03,2147.36,2637.13,489.77,Category5,Proj8
2007-12-04,2001.87,2619.83,617.96,Category4,Proj3
2007-12-05,1976.84,2666.36,689.52,Category1,Proj10
2007-12-06,1979.54,2709.03,729.49,Category3,Proj1
2007-12-07,2103.02,2706.16,603.14,Category1,Proj4
2007-12-10,1993.33,2718.95,725.62,Category5,Proj1
2007-12-11,2135.93,2652.35,516.42,Category3,Proj10
2007-12-12,2076.31,2671.14,594.83,Category6,Proj3
2007-12-13,1980.39,2668.49,688.1,Category6,Proj7
2007-12-14,1966.4,2635.74,669.34,Category3,Proj3
2007-12-17,1890.89,2574.46,683.57,Category5,Proj7
2007-12-18,1918.51,2596.03,677.52,Category2,Proj4
2007-12-19,1915.84,2601.01,685.17,Category2,Proj5
2007-12-20,2025.3,2640.86,615.56,Category2,Proj1
2007-12-21,1950.19,2691.99,741.8,Category2,Proj2
2007-12-24,2215.15,2713.5,498.35,Category3,Proj10
2007-12-26,2005.27,2724.41,719.14,Category5,Proj1
2007-12-27,1986.39,2676.79,690.4,Category2,Proj1
2007-12-28,1883.45,2674.46,791.01,Category4,Proj2
2007-12-31,1881.02,2652.28,771.26,Category2,Proj10
2008-01-02,1970.98,2609.63,638.65,Category5,Proj10
2008-01-03,1882.65,2602.68,720.03,Category3,Proj5
2008-01-04,1897.3,2504.65,607.35,Category3,Proj5
2008-01-07,1827.85,2499.46,671.61,Category4,Proj1
2008-01-08,1723.36,2440.51,717.15,Category1,Proj8
2008-01-09,1880.52,2474.55,594.03,Category1,Proj2
2008-01-10,1887.14,2488.52,601.38,Category2,Proj1
2008-01-11,1826.83,2439.94,613.11,Category3,Proj5
2008-01-14,1899.89,2478.3,578.41,Category5,Proj5
2008-01-15,1978.16,2417.59,439.43,Category3,Proj5
2008-01-16,1697.7,2394.59,696.89,Category1,Proj9
2008-01-17,1789.76,2346.9,557.14,Category1,Proj6
2008-01-18,1719.52,2340.02,620.5,Category4,Proj3
2008-01-22,1700.96,2292.27,591.31,Category3,Proj4
2008-01-23,1912.69,2316.41,403.72,Category4,Proj1
2008-01-24,1778.87,2360.92,582.05,Category3,Proj2
2008-01-25,1529.14,2326.2,797.06,Category2,Proj10
2008-01-28,1851.14,2349.91,498.77,Category3,Proj8
2008-01-29,1722.07,2358.06,635.99,Category6,Proj2
2008-01-30,1821.29,2349.0,527.71,Category3,Proj5
2008-01-31,1737.14,2389.86,652.72,Category1,Proj8
2008-02-01,1687.15,2413.36,726.21,Category5,Proj4
2008-02-04,1704.65,2382.85,678.2,Category4,Proj10
2008-02-05,1532.65,2309.57,776.92,Category3,Proj7
2008-02-06,1835.74,2278.75,443.01,Category4,Proj6
2008-02-07,1670.47,2293.03,622.56,Category6,Proj3
2008-02-08,1804.62,2304.85,500.23,Category2,Proj3
2008-02-11,1748.76,2320.06,571.3,Category4,Proj6
2008-02-12,1808.45,2320.04,511.59,Category3,Proj3
2008-02-13,1737.09,2373.93,636.84,Category5,Proj8
2008-02-14,1850.2,2332.54,482.34,Category2,Proj10
2008-02-15,1692.56,2321.8,629.24,Category3,Proj6
2008-02-19,1538.79,2306.2,767.41,Category5,Proj1
2008-02-20,1731.35,2327.1,595.75,Category6,Proj8
2008-02-21,1903.9,2299.78,395.88,Category1,Proj6
2008-02-22,1811.78,2303.35,491.57,Category6,Proj10
2008-02-25,1645.86,2327.48,681.62,Category3,Proj1
2008-02-26,1726.71,2344.99,618.28,Category6,Proj2
2008-02-27,1638.73,2353.78,715.05,Category5,Proj4
2008-02-28,1822.64,2331.57,508.93,Category6,Proj4
2008-02-29,1641.82,2271.48,629.66,Category4,Proj9
2008-03-03,1641.39,2258.6,617.21,Category6,Proj2
2008-03-04,1713.47,2260.28,546.81,Category6,Proj9
2008-03-05,1678.16,2272.81,594.65,Category3,Proj9
2008-03-06,1716.55,2220.5,503.95,Category1,Proj9
2008-03-07,1727.12,2212.49,485.37,Category5,Proj5
2008-03-10,1681.82,2169.34,487.52,Category6,Proj6
2008-03-11,1650.26,2255.76,605.5,Category2,Proj2
2008-03-12,1525.85,2243.87,718.02,Category4,Proj4
2008-03-13,1751.68,2263.61,511.93,Category2,Proj4
2008-03-14,1612.13,2212.49,600.36,Category6,Proj5
2008-03-17,1722.51,2177.01,454.5,Category2,Proj2
2008-03-18,1568.47,2268.26,699.79,Category1,Proj5
2008-03-19,1683.41,2209.96,526.55,Category1,Proj2
2008-03-20,1634.03,2258.11,624.08,Category3,Proj4
2008-03-24,1732.69,2326.75,594.06,Category2,Proj10
2008-03-25,1767.63,2341.05,573.42,Category2,Proj7
2008-03-26,1704.36,2324.36,620.0,Category6,Proj2
2008-03-27,1796.41,2280.83,484.42,Category5,Proj3
2008-03-28,1719.39,2261.18,541.79,Category5,Proj8
2008-03-31,1589.08,2279.1,690.02,Category6,Proj6
2008-04-01,1782.21,2362.75,580.54,Category1,Proj8
2008-04-02,1807.18,2361.4,554.22,Category1,Proj4
2008-04-03,1741.03,2363.3,622.27,Category2,Proj2
2008-04-04,1738.67,2370.98,632.31,Category5,Proj6
